id,establishedYear,title,city,description,houseType,bhkType,address,shared,bedAvailable,roomAvailable,availableFor,bookingType,area(sq-fit),bathroomCount,furnishingType,facilities,minRent(Rs),minRoomRent(Rs),minRoomAdvance(Rs),lat,long,available_from,is_available
58495,,3 BHK in paramount ragavendra akash,bengaluru,"This charming fully_furnished 3 BHK gated society apartment for boys is located at Electronic City,Bengaluru and is close to the major commercial centres of the area.",Gated Society Apartment,3 BHK,electronic city,1,1,0,boys,bed,1560,1,fully_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",5400,10800,27000,12.84901619,77.67137146,10/28/2023,TRUE
318969,2023,SOWPARNIKA INDRAPRASTHA,bengaluru,"Looking for a spacious 2 BHK gated society villa for family at an affordable price in Soukya Rd, Bengaluru? Then, this is right one for you.",Gated Society Villa,2 BHK,devalapur,2,0,2,family,house,650,2,semi_furnished,"['Gym', 'Power Backup', 'Security']",12500,12500,37500,12.98737812,77.82177734,10/7/2023,TRUE
359552,2020,Durvankur Apartment_404,pune,"This comfortable 2 BHK unfurnished, house is located in the heart of Indrayani Nagar Sector 3, Pune. Priced at ₹16000 for full house.",Independent Apartment,2 BHK,bhosari,2,0,2,family,house,750,2,unfurnished,['Security'],10500,10500,21000,18.6436615,73.84977722,10/10/2023,TRUE
58616,,S Ranganathan_304,bengaluru,"This comfortable 1 BK semi_furnished, house is located in the heart of Block 7 Phase 4, Bengaluru. Priced at ₹9200 for full house.",Independent House,1 BK,banashankari stage 3,2,0,1,boys,,400,0,semi_furnished,[],4600,9200,23000,12.92052269,77.55582428,10/7/2023,TRUE
529,,006-SLV Spring,bengaluru,"Looking for a charming 3 BHK independent apartment for boys at an affordable price in Msr North City, Bengaluru? Then, this is right one for you.",Independent Apartment,3 BHK,thanisandra,1,1,0,boys,bed,1600,0,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",6000,12000,24000,13.04298878,77.62194061,11/20/2023,TRUE
135301,,Coconut Grove Annex G-003,bengaluru,"Looking for a charming 3 BHK gated society apartment for boys at an affordable price in Isro Colony, Bengaluru? Then, this is right one for you.",Gated Society Apartment,3 BHK,domlur,3,0,1,boys,bed,1300,1,fully_furnished,['Security'],7000,18650,37300,12.95964527,77.6445694,10/8/2023,TRUE
303583,2018,Gayathri Nest 203,bengaluru,"This charming unfurnished 1 BHK independent apartment for boys, girls, and family is located at Bettadasanapura,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,1 BHK,bettadasanapura,1,0,1,"boys,girls,family",house,400,1,unfurnished,[],6600,6600,13200,12.84464645,77.63500214,10/7/2023,TRUE
22387,,Neeyat Kumar Nest,bengaluru,"This charming semi_furnished 3 BHK independent house for family is located at Raja Housing, Arakere, Bengaluru, Karnataka, India,Bengaluru and is close to the major commercial centres of the area.",Independent House,3 BHK,arakere,6,0,3,family,house,1200,0,semi_furnished,[],5000,10000,30000,12.8832283,77.60166931,10/9/2023,TRUE
11708,,Sehrawat House,gurugram,"This comfortable 3 BHK fully_furnished, house is located in the heart of Sector 17, Gurugram. Priced at ₹5050 per bed.",Independent House,3 BHK,sukhrali village,2,0,1,girls,bed,1500,0,fully_furnished,['Power Backup'],5050,10100,10100,28.47478104,77.05917358,10/7/2023,TRUE
350472,2023,Goodwill metropolis,pune,"This beautiful 3 BHK semi_furnished, house is located in the heart of Kuthwad Colony, Pune. Priced at ₹34500 for full house.",Gated Society Apartment,3 BHK,lohegaon,3,0,3,"boys,girls,family",house,1210,2,semi_furnished,"['Swimming Pool', 'Gym', 'Security']",11500,11500,23000,18.60391998,73.91163635,10/10/2023,TRUE
32213,,Pandey Nest Dwarka,newdelhi,"Looking for a quiet 2 BHK independent house for boys, girls, and family at an affordable price in Laxmi Vihar, New delhi? Then, this is right one for you.",Independent House,2 BHK,laxmi vihar,4,0,2,"boys,girls,family",house,800,0,unfurnished,[],3600,6600,6600,28.62787056,77.03023529,10/7/2023,TRUE
130281,,Bagavathekumar S1,chennai,"Looking for a spacious 3 BHK gated society apartment for boys at an affordable price in Mcn Nagar, Chennai? Then, this is right one for you.",Gated Society Apartment,3 BHK,thuraipakkam,5,1,2,boys,bed,900,0,fully_furnished,['Security'],7150,15750,31500,12.94542122,80.23468781,10/7/2023,TRUE
360466,2020,URBAN LIVING-204,bengaluru,"Located at Dodsworth Layout 1, Bengaluru, this cosy 1 BHK independent apartment, which is priced at ₹30000 for full house with a security deposit of ₹60000.",Independent Apartment,1 BHK,whitefield,1,0,1,"boys,girls,family",house,680,1,fully_furnished,"['Washing Machine', 'Tv']",30000,30000,60000,12.96947956,77.7482605,10/7/2023,TRUE
126226,,shreepal  nagar D wing F 17,mumbai,"Located at Satya Nagar, Mumbai, this cosy 3 BHK gated society apartment, which is priced at ₹8500 per bed with a security deposit of ₹17000.",Gated Society Apartment,3 BHK,borivali west,2,2,0,girls,bed,1250,1,fully_furnished,"['Power Backup', 'Security']",8500,16620,33240,19.21767807,72.84244537,10/11/2023,TRUE
360639,2020,RS  COMFORT NEST-005,bengaluru,"This spacious fully_furnished 1 BHK independent apartment for boys, girls, and family is located at Lakshmisagar Layout,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,1 BHK,mahadevapura,1,0,1,"boys,girls,family",house,450,1,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",25000,25000,75000,12.99314976,77.6934967,10/7/2023,TRUE
270574,2015,1bhk 54 Vijay nagar,indore,"Located at Scheme No 54, Indore, this cosy 1 BHK independent house, which is priced at ₹8500 for full house with a security deposit of ₹8500.",Independent House,1 BHK,scheme no 54,1,0,1,"boys,girls,family",house,800,1,unfurnished,[],8500,8500,8500,22.75442505,75.88354492,10/7/2023,TRUE
12971,,TF 2 Sai Enclave,bengaluru,"This quiet fully_furnished 3 BHK independent apartment for girls is located at Ideal Home Township,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,3 BHK,rajarajeshwari nagar,3,1,0,girls,bed,1300,2,fully_furnished,[],6900,11650,23300,12.93228817,77.51534271,10/6/2023,TRUE
98398,2023,Anu Nest - 2 BHK,newdelhi,"Located at Pocket C4 H, New delhi, this cosy 2 BHK independent house, which is priced at ₹4500 per bed with a security deposit of ₹4500.",Independent House,2 BHK,janakpuri,2,0,1,girls,bed,1500,3,fully_furnished,['Fridge'],4500,9100,9100,28.61712456,77.09584045,10/7/2023,TRUE
267075,2010,Gosai Nest 402,newdelhi,"This spacious semi_furnished 3 BHK independent house for boys, girls, and family is located at Dda Flats Pocket 1,New delhi and is close to the major commercial centres of the area.",Independent House,3 BHK,sector 16a dwarka,3,0,3,"boys,girls,family",house,1200,3,semi_furnished,['Tv'],7000,7000,14000,28.61491966,77.02272034,10/7/2023,TRUE
14045,,001 Malika Nest,bengaluru,"Looking for a quiet 3 BHK independent apartment for family at an affordable price in Beml Layout Stage 3, Bengaluru? Then, this is right one for you.",Independent Apartment,3 BHK,rr nagar,6,0,3,family,house,1200,0,semi_furnished,[],3000,6000,18000,12.92014694,77.52094269,10/7/2023,TRUE
68691,,4BHK in Presidential Tower 1303,mumbai,"This spacious fully_furnished 4 BHK independent apartment for girls is located at Nityanand Nagar,Mumbai and is close to the major commercial centres of the area.",Independent Apartment,4 BHK,ghatkopar west,2,1,1,girls,bed,1250,2,fully_furnished,[],16000,28000,56000,19.09886169,72.91893005,11/6/2023,TRUE
347344,2020,Sai Leela Apartment_401,pune,"This cosy 1 BHK fully_furnished, house is located in the heart of Hirai Shitai Basti, Pune. Priced at ₹22000 for full house.",Independent Apartment,1 BHK,wakad,1,0,1,"boys,girls",house,550,1,fully_furnished,"['Washing Machine', 'Fridge']",22000,22000,44000,18.58614159,73.75387573,10/10/2023,TRUE
4387,,SF04  Ramesh Nest,bengaluru,"This charming fully_furnished 2 BHK independent house for boys is located at Shankar Nagar,Bengaluru and is close to the major commercial centres of the area.",Independent House,2 BHK,nandini layout,3,1,1,boys,bed,1200,1,fully_furnished,[],8650,18200,36400,13.01546574,77.54393005,10/7/2023,TRUE
62070,,Rakesh Almedia Nest,bengaluru,"Located at Peace Layout, Bengaluru, this beautiful 4 BHK independent house, which is priced at ₹7500 per bed with a security deposit of ₹15000.",Independent House,4 BHK,kacharakanahalli,1,1,0,boys,bed,2000,0,fully_furnished,[],7500,15000,30000,13.0137291,77.63304138,11/3/2023,TRUE
357196,2023,Kumar Papillon_ A3 -601,pune,"This cosy 3 BHK unfurnished, house is located in the heart of Sutarwadi, Pune. Priced at ₹38000 for full house.",Gated Society Apartment,3 BHK,sutarwadi,3,0,3,family,house,1200,3,unfurnished,"['Swimming Pool', 'Gym', 'Security']",16200,16200,48600,18.5424633,73.77822876,10/10/2023,TRUE
124246,,Ashok House 35,noida,"Located at Block A, Noida, this cosy 3 BHK gated society apartment, which is priced at ₹26900 for full house with a security deposit of ₹53800.",Gated Society Apartment,3 BHK,sector 35,6,0,3,boys,house,1500,1,semi_furnished,"['Power Backup', 'Security']",2150,4300,8600,28.58071327,77.35428619,11/19/2023,TRUE
1877,,305-DS Max Splash,bengaluru,"Looking for a quiet 3 BHK independent apartment for girls at an affordable price in Nethaji Nagar, Bengaluru? Then, this is right one for you.",Independent Apartment,3 BHK,mathikere,1,1,0,girls,bed,1300,0,fully_furnished,[],8600,19650,39300,13.03454876,77.56153107,10/6/2023,TRUE
356124,2010,Sukeerth Nest-202,bengaluru,"This beautiful 1 BHK semi_furnished, house is located in the heart of Vittal Nagar, Bengaluru. Priced at ₹6600 for full house.",Independent House,1 BHK,chamarajpet,1,0,1,"boys,girls,family",house,350,1,semi_furnished,[],6600,6600,19800,12.95288944,77.55348206,10/7/2023,TRUE
355313,2023,HNR Apartment-303,bengaluru,"Looking for a quiet 1 BHK independent apartment for boys, girls, and family at an affordable price in Sbm Colony, Bengaluru? Then, this is right one for you.",Independent Apartment,1 BHK,mathikere,1,0,1,"boys,girls,family",house,500,1,semi_furnished,[],10000,10000,60000,13.03641701,77.55722046,10/7/2023,TRUE
105460,,Krishna Mystiq #L-206,bengaluru,"This cosy 2 BHK semi_furnished, house is located in the heart of Pragathi Nagar, Bengaluru. Priced at ₹25000 for full house.",Gated Society Apartment,2 BHK,basapura,4,0,2,family,house,1100,1,semi_furnished,"['Swimming Pool', 'Gym', 'Power Backup', 'Security']",6250,12500,37500,12.86501217,77.65468597,11/18/2023,TRUE
360647,2020,RS  COMFORT NEST-203,bengaluru,"This quiet fully_furnished 1 BHK independent apartment for boys, girls, and family is located at Lakshmisagar Layout,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,1 BHK,mahadevapura,1,0,1,"boys,girls,family",house,450,1,fully_furnished,"['Washing Machine', 'Fridge', 'Tv']",25000,25000,75000,12.99314976,77.6934967,10/7/2023,TRUE
302852,2022,Green thing shared house 204,pune,"This comfortable STUDIO fully_furnished, house is located in the heart of Rakshak Nagar, Pune. Priced at ₹7950 per bed.",Independent Apartment,STUDIO,kharadi,2,0,1,girls,bed,300,1,fully_furnished,"['Security', 'Washing Machine', 'Fridge']",7950,13900,13900,18.55171013,73.94506836,10/10/2023,TRUE
360879,2020,AWHO,pune,"This spacious semi_furnished 3 BHK independent apartment for boys, girls, and family is located at Wagholi, Amrut Nagri,Pune and is close to the major commercial centres of the area.",Independent Apartment,3 BHK,wagholi,3,0,3,"boys,girls,family",house,1350,3,semi_furnished,[],10000,10000,60000,18.57856369,73.96883392,10/10/2023,TRUE
296527,2010,Ashraya Residency 202,bengaluru,"This charming semi_furnished 2 BHK independent apartment for boys, girls, and family is located at Yashawini Layout,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,2 BHK,nagarbhavi stage 2,2,0,2,"boys,girls,family",house,800,2,semi_furnished,[],7560,7560,22680,12.9683609,77.50011444,10/7/2023,TRUE
4116,,3 BHK in Varun Apartments,noida,"This beautiful 3 BHK fully_furnished, house is located in the heart of Block C, Noida. Priced at ₹5250 per bed.",Independent Apartment,3 BHK,sector 62,2,2,0,boys,bed,1300,0,fully_furnished,[],5250,10500,21000,28.61562157,77.37012482,10/6/2023,TRUE
279536,2010,Prateek Laureal,noida,"This comfortable 2 BHK fully_furnished, house is located in the heart of Block B, Noida. Priced at ₹6200 per bed.",Gated Society Apartment,2 BHK,sector 132,4,0,2,girls,bed,1500,2,fully_furnished,"['Swimming Pool', 'AC', 'Power Backup', 'Security', 'Washing Machine', 'Fridge', 'Tv']",6200,12400,24800,28.5147934,77.37725067,10/7/2023,TRUE
26499,,Farida Shaw Nest,newdelhi,"This spacious fully_furnished 3 BHK independent villa for girls is located at Block J,New delhi and is close to the major commercial centres of the area.",Independent Villa,3 BHK,lajpat nagar 3,1,1,0,girls,bed,1800,0,fully_furnished,[],9000,18000,36000,28.56628227,77.24291229,11/17/2023,TRUE
43725,,Platinum City,bengaluru,"Looking for a spacious 2 BHK gated society apartment for boys at an affordable price in Platinum City, Bengaluru? Then, this is right one for you.",Gated Society Apartment,2 BHK,peenya,1,1,0,boys,bed,1200,1,fully_furnished,['Security'],8000,16000,32000,13.03553867,77.53320313,10/6/2023,TRUE
359251,2022,Poojappa Srinivasa Reddy Nest 201,bengaluru,"This charming semi_furnished 1 BHK independent apartment for girls and family is located at Sai Sree Layout,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,1 BHK,naganathapura,1,0,1,"girls,family",house,650,1,semi_furnished,[],9500,9500,28500,12.87888527,77.65603638,10/7/2023,TRUE
18583,,Ravi House 117,noida,"This charming semi_furnished 3 BHK gated society apartment for family is located at Sector 117,Noida and is close to the major commercial centres of the area.",Gated Society Apartment,3 BHK,sector 117,6,0,3,family,house,1100,1,semi_furnished,['Security'],2150,4300,4300,28.58086586,77.39585876,10/7/2023,TRUE
360296,2020,Ashfaq nest-G1,hyderabad,"This comfortable 2 BHK unfurnished, house is located in the heart of Kpr Colony, Hyderabad. Priced at ₹19800 for full house.",Independent House,2 BHK,bairagiguda,2,0,2,"boys,girls,family",house,1100,2,unfurnished,[],9900,9900,29700,17.40066338,78.38087463,10/7/2023,TRUE
303764,2020,Leha residency_101,hyderabad,"This comfortable 3 BHK fully_furnished, house is located in the heart of Gachibowli, Hyderabad. Priced at ₹48000 for full house.",Independent House,3 BHK,gachibowli,3,0,3,"boys,girls,family",house,1800,3,fully_furnished,"['Washing Machine', 'Fridge']",16000,16000,32000,17.43974686,78.32982635,10/7/2023,TRUE
360727,2023,Srinivas Nilayam Nest-603,bengaluru,"This charming fully_furnished 1 BHK independent apartment for boys, girls, and family is located at Electronic City,Bengaluru and is close to the major commercial centres of the area.",Independent Apartment,1 BHK,electronic city,1,0,1,"boys,girls,family",house,650,1,fully_furnished,"['Fridge', 'Tv']",20000,20000,40000,12.8551302,77.67378998,10/7/2023,TRUE
2268,,Sahijwani Nest 135,noida,"This beautiful 4 BHK fully_furnished, house is located in the heart of Ridge Residency, Noida. Priced at ₹2500 per bed.",Gated Society Apartment,4 BHK,sector 135,3,0,1,boys,bed,1000,0,fully_furnished,"['Power Backup', 'Security']",2500,11500,11500,28.49567986,77.40106201,10/25/2023,TRUE
356337,2023,Rajbhawan Nest-502,bengaluru,"Looking for a spacious 3 BHK independent apartment for family at an affordable price in Ksrtc Layout, Bengaluru? Then, this is right one for you.",Independent Apartment,3 BHK,jp nagar phase 2,3,0,3,family,house,1200,3,semi_furnished,[],16000,16000,96000,12.91287804,77.59334564,10/7/2023,TRUE
130281,,Bagavathekumar S1,chennai,"Looking for a spacious 3 BHK gated society apartment for boys at an affordable price in Mcn Nagar, Chennai? Then, this is right one for you.",Gated Society Apartment,3 BHK,thuraipakkam,5,1,2,boys,bed,900,0,fully_furnished,['Security'],7150,15750,31500,12.94542122,80.23468781,10/9/2023,TRUE
334364,2010,Yadav Nest,mumbai,"This comfortable 1 BK fully_furnished, house is located in the heart of Aarey Milk Colony, Mumbai. Priced at ₹16250 for full house.",Independent Apartment,1 BK,goregaon east,3,0,1,boys,house,230,1,fully_furnished,"['Power Backup', 'Security', 'Fridge', 'Tv']",5750,17250,34500,19.15339279,72.88658142,10/10/2023,TRUE
356303,2010,Pream dreams Chs ltd,mumbai,"This quiet fully_furnished 2 BHK gated society apartment for girls is located at Tanji Nagar,Mumbai and is close to the major commercial centres of the area.",Gated Society Apartment,2 BHK,malad east,4,0,2,girls,bed,650,1,fully_furnished,"['AC', 'Power Backup', 'Security', 'Fridge', 'Tv']",14500,29000,58000,19.19048309,72.85995483,10/10/2023,TRUE
